GENE,aver.sec4.bs,aver.sec4.me,aver.sec9.bs,aver.sec9.me,aver.sec14.bs,aver.sec14.me,sder.sec4.bs,sder.sec4.me,sder.sec9.bs,sder.sec9.me,sder.sec14.bs,sder.sec14.me
GRMZM2G098712,0.021884914,0.04216535,0.018127961,0.007533223,0.003311258,0.005,0.014422227,0.005911573,0.007011704,0.004539211,0.003311258,0.005
GRMZM2G098721,1.570451267,0.922387314,4.301334119,1.449113101,2.556326372,2.690582652,0.227831327,0.030069879,0.187740773,0.053804035,0.412767694,0.148916548
GRMZM2G098739,0.001492537,0.006638789,0,0.000603622,0.003017614,0.01058979,0.001492537,0.003617634,0,0.000603622,0.000293644,0.00636757
GRMZM2G098747,0.003434459,0.012933769,0,0.011120614,0.000726392,0.000714285,0.003434459,0.007782673,0,0.011120614,0.000726392,0.000714285
GRMZM2G098764,0.097946168,0.027742273,0,0,0.028499271,0.111511628,0.053170049,0.008511504,0,0,0.002009204,0.018488372
GRMZM2G098784,0.657728843,0.428785157,1.408709427,0.712460396,0.954254134,0.533255814,0.163166679,0.015323618,0.119223534,0.008867581,0.027101816,0.013255814
GRMZM2G098793,0.818947664,0.919126203,0.036213227,0.150230727,0.028499271,0.176511628,0.061649351,0.157796874,0.002693674,0.017433944,0.002009204,0.083488372
GRMZM2G098797,0.615051206,0.966963471,0.79416811,1.008226009,0.95112808,1.338866279,0.082709988,0.039078856,0.043820716,0.072612315,0.168077218,0.158633721
GRMZM2G098800,1.967081861,0.584955272,1.895472651,0.676604542,0.2344427,0.219534884,0.210365443,0.059275498,0.199941924,0.062832087,0.076815578,0.059534884
GRMZM2G098815,0.836914503,0.4568034,0.65213696,0.742846305,0.534167698,0.741511628,0.001093608,0.014495708,0.068533431,0.090151694,0.300269388,0.148488372
GRMZM2G098819,2.551914288,1.859419798,6.362598735,3.132712458,6.083844075,3.313914723,0.074302377,0.231214682,0.935224439,0.11175438,0.03977619,0.079418607
GRMZM2G098828,0,0,0,0,0.006622517,0.0075,0,0,0,0,0.006622517,0.0075
GRMZM2G098857,0.762881405,0.856582633,1.008739569,1.08408837,0.651700534,0.966627907,0.061388868,0.221967248,0.058299537,0.105046454,0.009316428,0.056627907
GRMZM2G098859,0.23214638,0.192147923,0.065557068,0.037605875,0.024952296,0.072732558,0.008265783,0.029005924,0.032208295,0.007665755,0.014782804,0.037732558
GRMZM2G098867,0.034938362,0.053908611,0.042669247,0.038410282,0.026490066,0.010813953,0.020012989,0.008591389,0.020322878,0.006526,0.026490066,0.000813953
GRMZM2G098869,0.021200524,0.158494076,0.068200932,0.100588562,0,0.005,0.006275151,0.004647923,0.023508194,0.028153953,0,0.005
GRMZM2G098875,0.014925373,0,0.008337193,0.020958084,0.01986755,0.011666665,0.014925373,0,0.008337193,0.020958084,0.01986755,0.011666665
GRMZM2G098884,3.029987621,2.439518975,5.002397431,2.840112549,2.57252219,1.828100773,0.07476374,0.137404102,0.120507597,0.141923379,0.314895029,0.021899227
GRMZM2G098890,0.034344595,0.064547991,0.061395587,0.026970204,0.024952296,0.059883721,0.034344595,0.026086453,0.039163072,0.020933987,0.014782804,0.009883721
GRMZM2G098892,0,0,0.002793296,0.002994012,0,0.005,0,0,0.002793296,0.002994012,0,0.005
GRMZM2G098900,0.013737838,0.066203812,0,0.015066447,0,0.025813953,0.013737838,0.029950034,0,0.009078423,0,0.014186047
GRMZM2G098904,3.852907993,0.680949348,9.263141751,0.189658913,8.036625976,1.144767442,0.240967695,0.007872425,0.759204617,0.069898434,1.837950479,0.005232558
GRMZM2G098957,2.666605514,1.922730615,1.836453053,1.102525715,1.776960473,1.381114252,0.295958991,0.069256347,0.163268868,0.017695523,0.037446222,0.049719008
GRMZM2G098973,0.881690622,1.209156423,3.304167845,4.523650916,3.111875659,3.581046512,0.043682512,0.132233346,0.08629075,0.099103575,0.172892553,0.208953488
GRMZM2G098986,0.09345232,0.140919128,0.111461442,0.111212184,0.076866091,0.27627907,0.011025292,0.032157795,0.005856994,0.002560271,0.015849141,0.04372093
GRMZM2G098988,0.042401049,0.055484547,0.033505321,0,0,0,0.012550303,0.017023008,0.027947193,0,0,0
GRMZM2G098999,1.206158028,0.254909366,2.823959186,1.044936289,4.61707268,2.668875964,0.009640625,0.004909366,0.109806488,0.211602959,1.484622349,0.077790696
GRMZM2G099002,1.061427337,0.854578211,2.240174316,0.688782829,1.744762804,0.607209302,0.136054203,0.183883327,0.039155293,0.005827949,0.362864354,0.182790698
GRMZM2G099003,1.69635333,0.194747854,3.040522133,0.0601694,39.52924638,0.783219489,0.075288461,0.0409017,0.380506172,0.012265208,4.201782177,0.110298868
GRMZM2G099005,0.220061699,0.178276786,0.273045665,0.2252738,0.120619599,0.133139535,0.040957221,0.033261676,0.000697352,0.044187278,0.001414301,0.016860465
GRMZM2G099007,1.176609641,1.30521079,1.977560197,2.137251706,1.61150446,2.981564962,0.000421792,0.271022847,0.048995253,0.071780127,0.190729674,0.29149691
GRMZM2G099010,0.014331606,0.019230769,0.0334057,0.069223726,0.031574812,0.060697674,0.000593768,0.019230769,0.011059331,0.021319535,0.02140532,0.020697674
GRMZM2G099023,0,0,0.011144721,0.021054471,0.023414525,0.111395349,0,0,2.85E-05,0.003090399,0.003075541,0.051395349
GRMZM2G099036,9.838512661,14.45321602,23.7878233,50.08717206,13.81499617,30.13215116,0.286273856,1.135908323,0.559476506,0.499347714,3.63533496,1.827151163
GRMZM2G099045,4.352442372,3.685437546,7.449111785,6.817379871,6.526745477,6.889186043,0.334124792,0.329668315,0.970527059,0.126232902,1.004711476,1.265852713
GRMZM2G099049,0.086583401,0.018126889,0.005572361,0,0.026490066,0.02744186,0.017894211,0.018126889,1.42E-05,0,0.026490066,0.00744186
GRMZM2G099052,1.386859421,1.382233346,3.677011416,3.257662765,1.541441255,1.926627907,0.150454012,0.040843577,0.535279086,0.161854382,0.177202845,0.096627907
GRMZM2G099056,0.993882963,0.996204207,0.729353028,0.883974512,0.648711044,1.197965099,0.068509829,0.029436812,0.243319514,0.051639182,0.15040595,0.143701541
GRMZM2G099067,0.020606757,0.054932607,0.019538841,0.014994157,0.015254238,0.015,0.020606757,0.035701837,0.013980712,0.008957939,0.015254238,0.015
GRMZM2G099074,0,0,0,0,0,0.020813953,0,0,0,0,0,0.009186047
GRMZM2G099080,0.36113083,0.396511161,0.438741558,0.557654313,0.432399824,0.628255814,0.002921874,0.002280392,0.030920329,0.009750121,0.051043885,0.081744186
GRMZM2G099082,0.008321301,0.004807692,0.002793296,0,0.001694914,0,0.006604072,0.004807692,0.002793296,0,0.001694914,0
GRMZM2G099086,0.913660147,1.66147167,0.409241169,1.001969911,0.336670785,0.429651163,0.047988505,0.175066791,0.127118264,0.241490869,0.001077559,0.029651163
GRMZM2G099088,0.021497408,0.023486521,0.020878562,0.040636032,0.081479403,0.34877907,0.000890651,0.005359633,0.006912082,0.013689924,0.050970928,0.11622093
GRMZM2G099097,0.025228752,0.013595167,0.005586592,0.006036217,0.006622517,0.036627907,0.004621995,0.013595167,0.005586592,0.006036217,0.006622517,0.013372093
GRMZM2G099101,0.063601573,0.089414363,0.034845043,0.023976193,0.006622517,0,0.018825454,0.025970252,0.007054399,0.017939975,0.006622517,0
GRMZM2G099105,0.09001786,0.046973043,0.135962402,0.083207828,0.117130614,0.040755814,0.014459752,0.010719265,0.037265944,0.010353541,0.013377859,0.005755814
GRMZM2G099109,0.14212852,0.196955615,0.111347589,0.258521189,0.232607478,0.272093023,0.022725535,0.033813616,0.03872189,0.001036159,0.019048152,0.027906977
GRMZM2G099130,0.595821017,0.53908611,0.949067958,1.170625557,0.718037947,0.572848837,0.036119525,0.08591389,0.148697405,0.053925341,0.09552139,0.032151163
GRMZM2G099160,0.601307262,0.446654478,0.66962106,0.62103822,0.363537255,0.328965116,0.014491321,0.057832714,0.059801666,0.02596778,0.076418599,0.008034884
GRMZM2G099166,0.092180408,0.061783443,0.047088407,0.001509054,0.011756835,0.009437983,0.023491219,0.011934499,0.01729325,0.001509054,0.009214463,0.005562017
GRMZM2G099167,2.070852923,2.802865283,0.181101717,0.458731434,0.073852284,0.460639535,0.041087376,0.328544967,0.000462529,0.078491913,0.058598047,0.094360465
GRMZM2G099183,1.21178317,0.944108775,0.771679425,1.269693016,0.79562241,0.9698062,0.01775332,0.055891225,0.034249258,0.086594409,0.144774941,0.14647287
GRMZM2G099186,2.975926921,2.078942052,1.567052056,2.030286522,1.824323732,2.205930233,0.00168502,0.223172821,0.06425876,0.068515873,0.2683915,0.014069767
GRMZM2G099187,1.330336095,1.604723473,1.607448112,1.989036024,1.328774284,1.422616279,0.091530125,0.008569627,0.065548671,0.235514874,0.174536974,0.007616279
GRMZM2G099191,5.685922416,0.7886068,11.78657751,0.219333969,6.153070003,0.820232558,0.836465644,0.153991416,1.526271656,0.026175013,1.768964043,0.040232558
GRMZM2G099206,2.532409655,3.293269276,1.978659572,3.04747047,1.721102266,2.144418605,0.084648461,0.293269185,0.355754544,0.156122344,0.643136144,0.045581395
GRMZM2G099207,2.587151678,3.315768117,0.117119192,0.463367032,0.155269953,0.523372093,0.11434086,0.107308806,0.039305389,0.110073619,0.043405544,0.046627907
GRMZM2G099231,0,0,0.005586592,0,0.005084746,0,0,0,0.005586592,0,0.005084746,0
GRMZM2G099238,1.321220252,1.589748456,1.606115506,1.957466366,1.327000796,1.462151163,0.052563536,0.041671533,0.041869696,0.237144412,0.182932978,0.002848837
GRMZM2G099239,0.12554999,0.534278417,0.031987704,0.019545416,0.012476148,0.073546512,0.008778368,0.081106198,0.02081452,0.001581344,0.007391402,0.048546512
GRMZM2G099253,0.624315491,0.188444111,0.139579414,0.195454163,0.246323944,0.268837209,0.0473263,0.061555889,0.106230641,0.015813445,0.007913348,0.071162791
GRMZM2G099255,0.551004307,0.22895364,0.155940704,0.048145159,0.081950837,0.164883721,0.090786738,0.011430975,0.033035676,0.012217015,0.010764395,0.095116279
GRMZM2G099270,0.035324311,0.027884615,0.090462185,0.021244431,0.106417079,0.064474801,0.010697446,0.027884615,0.020059223,0.000485952,0.00443035,0.007691859
GRMZM2G099278,0.021200524,0.019230769,0.030683562,0.03015699,0.005084746,0.005,0.006275151,0.019230769,0.014009175,0.024168966,0.005084746,0.005
GRMZM2G099285,6.360112379,6.418182182,6.195587697,8.454656138,3.32719725,2.484389535,0.113843722,0.216259106,0.217820124,0.436692066,0.333819767,0.368110465
GRMZM2G099295,0.156163242,0.170157452,0.005572361,0,0.013245033,0.022906977,0.02929757,0.083618991,1.42E-05,0,0.013245033,0.017093023
GRMZM2G099305,0.516531566,2.901522238,0.309258893,1.426758161,0.266314964,1.430813953,0.03570724,0.016906853,0.001996323,0.273840641,0.144281063,0.580813953
GRMZM2G099317,0.466539684,0.369712998,0.447206837,0.251457851,1.208424075,0.947674419,0.048629236,0.119712998,0.010893722,0.1137333,0.010118971,0.052325581
GRMZM2G099319,0.360408916,0.522339071,0.274470776,0.289982411,0.395330567,0.702325581,0.106677572,0.150737852,0.013238721,0.024388846,0.141093274,0.097674419
GRMZM2G099324,0,0,0.008365657,0.002994012,0.006622517,0,0,0,0.002807528,0.002994012,0.006622517,0
GRMZM2G099328,1.594539555,1.72286779,2.723316862,2.574380433,2.311168503,1.929302326,0.06963955,0.200209133,0.061305689,0.307913367,0.033202358,0.010697674
GRMZM2G099334,1.026531688,0.85071463,1.125830298,0.967517687,0.348142331,0.423372093,0.08623318,0.053131524,0.086460204,0.104338601,0.022718596,0.053372093
GRMZM2G099337,0.221843002,0.202925288,0.339878412,0.324799096,0.272280842,0.387122093,0.002037595,0.001002211,0.01306277,0.037373947,0.00738018,0.089622093
GRMZM2G099340,0.200784122,0.406179762,0.040329636,0.055610102,0.663735158,0.440426341,0.040509356,0.061768911,0.027294256,0.000278113,0.202366536,0.137093031
GRMZM2G099352,10.03881129,7.752193344,1.320329229,2.539262539,2.506050085,3.299767442,0.717915769,0.718960503,0.122005207,0.170999066,0.01598386,0.660232558
GRMZM2G099355,1.287763503,1.004531713,1.052415811,1.335345901,2.202029971,2.707499973,0.141340945,0.004531732,0.068627011,0.000838855,0.248301128,0.082500007
GRMZM2G099363,0.721541846,0.224591363,0.069547769,0.044744515,0.082955439,0.051879843,0.091890975,0.083565728,0.041614808,0.038756491,0.00348524,0.013120157
GRMZM2G099366,0,0,0.008351425,0.003018109,0,0,0,0,0.002764833,0.003018109,0,0
GRMZM2G099367,11.09685325,21.59448388,22.59329936,44.52495341,17.35089812,22.3488779,0.216256239,3.565637726,0.121784438,1.600801718,1.430558837,0.850622099
GRMZM2G099376,0.036125898,0.009615385,0,0,0,0,0.008650222,0.009615385,0,0,0,0
GRMZM2G099382,0.129578217,0.018678829,0.49032503,0.060217594,0.039735099,0.157325581,0.019675514,0.00055194,0.015464695,0.02428945,0.039735099,0.052674419
GRMZM2G099413,0,0.076923077,0.005558129,0.008982036,0.006622517,0.02,0,0.076923077,0.005558129,0.008982036,0.006622517,0.02
GRMZM2G099420,0.007462687,0,0.01396648,0.012072435,0,0.025813953,0.007462687,0,0.01396648,0.012072435,0,0.014186047
GRMZM2G099425,0.179295272,0.223400125,0.755936136,0.682865073,0.070334491,0.195820912,0.041573182,0.006962414,0.053055612,0.07069922,0.012813206,0.049087808
GRMZM2G099427,0,0,0,0,0.035593221,0.005,0,0,0,0,0.035593221,0.005
GRMZM2G099449,1.02247688,0.92736604,1.49018656,1.206856577,0.530304869,0.457957363,0.014392343,0.143071174,0.021203848,0.064890547,0.070539293,0.132375967
GRMZM2G099452,0.185928555,0.006454799,0.017173141,0.006012121,0.020338983,0.005813953,0.059062883,0.002608645,0.003206661,2.41E-05,0.020338983,0.005813953
GRMZM2G099454,0.137040904,0.148326752,0.057070442,0,0.086092715,0.055697674,0.027138201,0.032942136,0.017964297,0,0.086092715,0.025697674
GRMZM2G099461,0,0,0.025111201,0.027090688,0,0,0,0,0.013994944,0.009126616,0,0
GRMZM2G099463,5.326137733,5.214944203,2.067483183,3.623614659,1.388468387,1.807829245,0.12091445,0.488983087,0.059146096,0.466928342,0.059655003,0.005503815
GRMZM2G099466,0.35964641,0.438143939,0.501569373,1.146926477,0.428237987,1.046744186,0.038750888,0.207374709,0.023570292,0.033154022,0.136147589,0.093255814
GRMZM2G099467,0.229899456,0.750624571,0.228715835,0.189948074,0.115299137,0.308837209,0.023831888,0.297452352,0.098099807,0.142043882,0.023773711,0.111162791
GRMZM2G099474,0.538382106,0.406322631,0.99989932,0.278280893,0.756469124,0.613914727,0.016344267,0.064976477,0.259278652,0.051060425,0.13505632,0.046085273
GRMZM2G099481,0.529675636,0.653759015,0.718820274,0.541307731,0.309945002,0.539302326,0.007637797,0.019317908,0.003736476,0.05627779,0.005309241,0.120697674
GRMZM2G099483,0.654503712,2.810887794,0.100316721,0.201442187,0.191806041,0.115697674,0.087339533,0.073727591,0.005828531,0.009825421,0.072600743,0.034302326
GRMZM2G099487,0.518836592,0.41463805,0.424860468,0.269325536,0.745891801,0.655697674,0.115851518,0.020407281,0.011452647,0.071720746,0.028942636,0.074302326
GRMZM2G099491,0.098539936,0.102457589,0.096254862,0.147453585,0,0,0.038838443,0.006303743,0.051789831,0.039669154,0,0
GRMZM2G099502,0.006868919,0,0.002793296,0.009054326,0,0,0.006868919,0,0.002793296,0.009054326,0,0
GRMZM2G099522,0.017469181,0.018678829,0,0,0,0,0.010006495,0.00055194,0,0,0,0
GRMZM2G099528,1.993280701,2.920201067,2.449187646,1.99691564,2.135559566,3.22755814,0.111196911,0.016354913,0.059192242,0.230448574,0.010135798,0.26244186
GRMZM2G099529,18.12086997,14.38737045,10.86515292,19.95688615,1.551262783,3.183062012,0.924352566,0.109424413,0.01939084,0.868063809,0.014838942,0.813062012
GRMZM2G099542,0.192586023,0.160149897,0.136487253,0.195767421,0.445818839,0.429418605,0.013481545,0.051388564,0.013582225,0.093971014,0.02197778,0.080581395
GRMZM2G099547,0.947314134,0.700325361,1.235857785,1.153345227,1.223135776,1.682771308,0.102437105,0.068905408,0.105503969,0.009632652,0.231610344,0.237771308
GRMZM2G099577,0.014331606,0,0.002779064,0,0,0,0.000593768,0,0.002779064,0,0,0
GRMZM2G099580,0.004876165,0.004807692,0.007877573,0.010756655,0,0.000625,0.002586521,0.004807692,0.006480925,0.003714399,0,0.000625
GRMZM2G099583,0.170604406,0.24752587,0.262756521,0.33903705,0.03625173,0.073720911,0.018863197,0.096884889,0.002373719,0.035214267,0.00348337,0.027054251
GRMZM2G099595,0.002035278,0.005379481,0.006855132,0.004904199,0.028101741,0.008162965,0.002035278,0.001351288,0.003104799,0.002006964,0.002672884,0.002011453
GRMZM2G099598,0.324579902,0.39446317,0.275597023,0.082744974,0.26335167,0.441569767,0.108161991,0.086306061,0.091239481,0.019870722,0.03156359,0.116569767
GRMZM2G099604,0.871002805,0.888624228,0.377274813,0.992048104,0.230126839,0.344476744,0.214286387,0.072914234,0.097945204,0.016000199,0.087753955,0.030523256
GRMZM2G099615,0.110030849,0.060844179,0.022303674,0.014994157,0.063385341,0.03372093,0.020478611,0.006463513,0.005629287,0.008957939,0.022707374,0.01627907
GRMZM2G099619,0.038471783,0.001602567,0.002249719,0,0.121469597,0.000833335,0.021058843,0.001602567,0.002249719,0,0.026433277,0.000833335
GRMZM2G099622,0.131782414,0.118115246,0.130012239,0.133200379,0.095352989,0.057674404,0.04223019,0.002730649,0.003382826,0.016500196,0.010607249,0.004341084
GRMZM2G099626,0.036125898,0.046421102,0.052930309,0.087235991,0.020338983,0.005,0.008650222,0.007959564,0.002650979,0.015379704,0.020338983,0.005
GRMZM2G099628,1.059880967,0.910178958,0.622515602,0.828199743,0.689067242,0.550406977,0.015104847,0.012897965,0.075029568,0.010834473,0.053305653,0.044593023
GRMZM2G099630,0.840814584,0.785062758,0.949539548,1.239243856,1.082747791,1.416744186,0.079620554,0.041860319,0.212109381,0.191339664,0.228510487,0.036744186
GRMZM2G099642,0.400394303,0.301344995,0,0.013521247,0,0.019127907,0.004871915,0.092885774,0,0.001448813,0,0.004127907
GRMZM2G099648,0.107783925,0.073059495,0.055695142,0.014994157,0.112930746,0.03244186,0.01161906,0.053828726,0.011002404,0.008957939,0.059950613,0.00244186
GRMZM2G099657,2.683979394,2.439610292,0.43141362,0.770973934,0.979790836,1.402926011,0.052139274,0.140517189,0.008995961,0.016949976,0.068774025,0.075406929
GRMZM2G099666,0.531680994,0.745410191,0.985120174,1.274751511,0.260372097,0.350273256,0.013024278,0.068487114,0.137505525,0.099499986,0.129694128,0.039226744
GRMZM2G099678,0.332339472,1.50308508,0.041842515,0.098946976,0.005084746,0,0.093533502,0.037700465,0.019609999,0.062729671,0.005084746,0
GRMZM2G099696,6.108651442,6.566784904,3.960856685,5.555094071,2.565330966,2.309418605,0.183278307,0.239861827,0.400875159,0.379037665,0.119414847,0.210581395
GRMZM2G099729,5.20779789,7.876394495,4.262813097,8.506138682,0.825188018,1.26127907,0.001157334,0.027451659,0.005829857,0.218412216,0.194679532,0.02872093
GRMZM2G099745,8.707247069,7.415596804,12.10236423,8.929701019,10.42844886,13.54418605,0.483366472,1.040596804,1.352943037,0.085389642,0.183415746,0.944186047
GRMZM2G099754,0.034938362,0.024038462,0.001389532,0.012012193,0.959300996,0.119069767,0.020012989,0.024038462,0.001389532,0.002957867,0.118241393,0.060930233
GRMZM2G099758,1.057144939,0.766107959,0.318836186,0.837266117,0.542726462,0.692790698,0.124309118,0.031968964,0.070232834,0.02289486,0.072527787,0.117209302
GRMZM2G099767,0.369652905,0.230449691,0.409561382,0.868691195,0.026490066,0.010813953,0.056220069,0.095834307,0.001740153,0.011548326,0.026490066,0.000813953
GRMZM2G099780,0.14963392,0.080140307,0.125657441,0.178279256,0.142031464,0.173498064,0.014545185,0.001590462,0.000599542,0.019325534,0.053731252,0.060998064
GRMZM2G099797,0.308426402,0.462279233,0.481660508,0.318750831,0.278072739,0.432267442,0.019931807,0.144971541,0.135291793,0.028331669,0.072774725,0.042732558
GRMZM2G099802,0.523994252,0.506536144,0.599306273,0.919685785,0.053923,0.103197674,0.043169927,0.089617702,0.110190934,0.038398047,0.027432934,0.021802326
GRMZM2G099820,0.037313433,0.019230769,0,0,0,0,0.037313433,0.019230769,0,0,0,0
GRMZM2G099854,0.004129525,0.003949173,0.001702093,0.006352558,0,0,0.004129525,0.003949173,0.000213309,0.004606049,0,0
GRMZM2G099860,0.530013111,1.106466433,0.849834789,1.549066865,0.991446861,1.966395349,0.156878783,0.181995106,0.021673591,0.007819362,0.015175656,0.303604651
GRMZM2G099862,0.080308249,0.084882641,0.06416042,0.096121641,0.070715008,0.068139535,0.039094736,0.030501975,0.030811647,0.017650815,0.030979909,0.048139535
GRMZM2G099867,3.286343954,1.731524556,0.325662877,0.009042278,0.021641037,0.030755814,0.189329029,0.769986094,0.124545559,0.006048266,0.011471546,0.015755814
GRMZM2G099875,0.014331606,0.018678829,0.005558129,0.001006035,0,0,0.000593768,0.00055194,0.005558129,0.001006035,0,0
GRMZM2G099891,0.738374567,0.866081817,0.648232296,0.740352297,0.52996034,0.797945735,0.037744836,0.05838951,0.005774195,0.032102793,0.06385864,0.065387595
GRMZM2G099907,3.39455291,3.77788758,3.224872004,2.902453663,5.161168528,2.685290698,0.081120074,0.200964504,0.043307758,0.037184202,0.183202333,0.140290698
GRMZM2G099909,0.224852431,0.233485362,0.156061674,0.117212256,0.334661581,0.422790698,0.097986759,0.006899253,0.014329388,0.005542235,0.02957683,0.097209302
GRMZM2G099944,0.417403241,1.3720418,0.111627438,0.494840557,0.018681883,0.077297894,0.01469924,0.428988431,0.069011744,0.1064673,0.007382449,0.035797336
GRMZM2G099960,4.639324402,6.415306281,0.875623939,2.528220234,2.767022142,1.520581395,0.079622909,0.155690896,0.244339023,0.334055215,0.416028765,0.119418605
